;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;11.05;1.243;12.43;0.7233
1;11.06;1.243;12.58;0.7231
2;11.2;1.244;12.59;0.725
3;11.27;1.246;12.7;0.7271
4;11.29;1.247;12.88;0.7273
5;11.41;1.247;13.13;0.7276
6;11.45;1.248;13.46;0.7284
7;11.46;1.25;13.74;0.7284
8;11.46;1.249;13.89;0.7279
9;11.46;1.249;13.91;0.7279
10;11.46;1.249;13.97;0.7315
11;11.46;1.251;14.29;0.7344
12;11.46;1.256;14.68;0.7326
13;11.46;1.266;14.89;0.7316
14;11.47;1.268;14.96;0.731
15;11.47;1.267;15.01;0.7303
16;11.47;1.265;15.05;0.73
17;11.49;1.265;15.06;0.7295
18;11.52;1.266;15.06;0.7336
19;11.59;1.267;15.07;0.7348
20;11.65;1.267;15.08;0.7353
21;11.66;1.266;15.12;0.7358
22;11.67;1.266;15.2;0.7352
23;11.67;1.266;15.34;0.7353
24;11.68;1.263;15.57;0.735
25;11.68;1.26;15.8;0.735
26;11.69;1.259;15.84;0.735
27;11.69;1.258;15.86;0.7353
28;11.69;1.254;15.88;0.7364
29;11.7;1.245;15.89;0.7363
30;11.73;1.239;15.91;0.7371
31;11.74;1.238;15.91;0.7374
32;11.74;1.238;15.93;0.7374
33;11.75;1.239;15.97;0.7384
34;11.75;1.234;16.05;0.7405
35;11.84;1.234;16.16;0.7408
36;12.19;1.234;16.21;0.7405
37;12.33;1.232;16.21;0.7413
38;12.33;1.229;16.21;0.7456
39;12.39;1.227;16.22;0.7519
40;12.42;1.228;16.22;0.7546
41;12.45;1.229;16.22;0.7553
42;12.46;1.229;16.22;0.7562
43;12.46;1.218;16.26;0.7557
44;12.46;1.203;16.52;0.753
45;12.46;1.195;16.84;0.7506
46;12.46;1.19;16.97;0.7479
47;12.47;1.186;16.99;0.7451
48;12.48;1.182;16.99;0.743
49;12.48;1.184;17.0;0.741
50;12.48;1.196;17.0;0.7406
51;12.48;1.22;17.02;0.7401
52;12.48;1.236;17.08;0.7406
53;12.48;1.241;17.09;0.7405
54;12.48;1.244;17.1;0.7411
55;12.49;1.245;17.11;0.7398
56;12.5;1.243;17.11;0.7392
57;12.53;1.241;17.12;0.7389
58;12.58;1.242;17.14;0.739
59;12.61;1.241;17.16;0.7395
60;12.65;1.239;17.19;0.7393
61;12.7;1.236;17.22;0.7393
62;12.72;1.23;17.26;0.7397
63;12.72;1.222;17.33;0.7426
64;12.72;1.217;17.37;0.7471
65;12.72;1.215;17.37;0.7512
66;12.73;1.216;17.42;0.7537
67;12.75;1.218;17.54;0.7519
68;12.77;1.217;17.66;0.7496
69;12.78;1.218;17.68;0.7483
70;12.8;1.216;17.69;0.7477
71;12.82;1.218;17.7;0.7487
72;12.86;1.219;17.7;0.7511
73;12.87;1.22;17.7;0.7514
74;12.87;1.223;17.71;0.7517
75;12.89;1.226;17.75;0.752
76;12.98;1.226;17.79;0.7517
77;13.02;1.225;17.79;0.7506
78;13.03;1.219;17.8;0.7496
79;13.11;1.215;17.81;0.7493
80;13.15;1.215;17.83;0.749
81;13.16;1.214;17.88;0.7492
82;13.16;1.213;18.0;0.7488
83;13.18;1.214;18.09;0.7488
84;13.22;1.214;18.14;0.7488
85;13.28;1.215;18.15;0.7528
86;13.3;1.215;18.16;0.7582
87;13.32;1.215;18.21;0.7599
88;13.38;1.215;18.26;0.7604
89;13.43;1.214;18.33;0.7594
90;13.46;1.214;18.43;0.7627
91;13.49;1.215;18.48;0.7664
92;13.51;1.215;18.49;0.7667
93;13.55;1.217;18.53;0.7662
94;13.59;1.22;18.7;0.7662
95;13.64;1.222;18.81;0.7667
96;13.73;1.225;18.81;0.766
97;13.75;1.226;18.9;0.7644
98;13.76;1.226;18.95;0.7638
99;13.76;1.229;18.95;0.7639
100;13.78;1.231;18.97;0.7635
101;13.78;1.231;19.03;0.7657
102;13.81;1.233;19.13;0.7704
103;13.82;1.24;19.22;0.7792
