;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;2.158;5.016;11.37;12.22
1;2.158;5.109;11.36;12.37
2;2.157;5.235;11.36;12.38
3;2.154;5.339;11.38;12.4
4;2.153;5.394;11.38;12.49
5;2.153;5.407;11.39;12.63
6;2.153;5.409;11.41;12.74
7;2.153;5.463;11.41;12.8
8;2.152;5.537;11.41;12.88
9;2.151;5.576;11.44;12.97
10;2.151;5.593;11.46;13.01
11;2.154;5.608;11.46;13.01
12;2.153;5.625;11.48;13.02
13;2.151;5.637;11.49;13.05
14;2.151;5.637;11.5;13.07
15;2.151;5.644;11.5;13.08
16;2.152;5.69;11.5;13.11
17;2.154;5.776;11.5;13.17
18;2.155;5.837;11.5;13.18
19;2.155;5.851;11.5;13.19
20;2.155;5.845;11.51;13.24
21;2.155;5.839;11.51;13.39
22;2.155;5.843;11.51;13.63
23;2.155;5.866;11.51;13.84
24;2.155;5.891;11.51;13.94
25;2.155;5.895;11.51;13.96
26;2.155;5.902;11.54;13.96
27;2.158;5.964;11.57;14.06
28;2.16;6.036;11.58;14.5
29;2.158;6.053;11.58;14.95
30;2.159;6.048;11.58;15.01
31;2.159;6.048;11.57;15.01
32;2.159;6.065;11.57;15.01
33;2.16;6.122;11.57;15.02
34;2.161;6.224;11.57;15.12
35;2.161;6.313;11.57;15.37
36;2.16;6.352;11.57;15.44
37;2.16;6.352;11.57;15.47
38;2.16;6.352;11.57;15.58
39;2.161;6.363;11.57;15.59
40;2.162;6.367;11.57;16.03
41;2.164;6.367;11.57;16.78
42;2.163;6.365;11.57;17.42
43;2.163;6.357;11.57;17.83
44;2.162;6.352;11.57;18.12
45;2.161;6.325;11.57;18.38
46;2.162;6.329;11.56;18.38
47;2.161;6.47;11.56;19.33
48;2.163;6.642;11.56;21.85
49;2.165;6.69;11.56;23.02
50;2.162;6.694;11.57;23.13
51;2.162;6.77;11.58;23.15
52;2.162;6.86;11.6;23.25
53;2.167;6.889;11.62;23.36
54;2.17;6.889;11.62;23.43
55;2.169;6.891;11.64;23.43
56;2.171;6.906;11.65;23.46
57;2.17;6.95;11.65;23.56
58;2.171;6.986;11.65;23.69
59;2.172;7.0;11.65;23.86
60;2.17;7.0;11.67;23.9
61;2.164;7.03;11.7;23.98
62;2.155;7.143;11.68;24.38
63;2.153;7.212;11.71;24.7
64;2.157;7.212;11.73;24.82
65;2.157;7.225;11.73;24.84
66;2.154;7.265;11.74;24.84
67;2.15;7.307;11.75;24.84
68;2.147;7.33;11.76;24.85
69;2.147;7.344;11.76;24.87
70;2.149;7.357;11.75;24.88
71;2.166;7.363;11.74;24.88
72;2.198;7.365;11.74;24.88
73;2.22;7.365;11.71;24.88
74;2.225;7.365;11.65;24.88
75;2.227;7.367;11.61;24.89
76;2.214;7.37;11.6;24.91
77;2.169;7.376;11.62;24.92
78;2.134;7.378;11.64;24.92
79;2.116;7.378;11.64;24.94
80;2.101;7.378;11.62;24.97
81;2.093;7.378;11.61;25.02
82;2.094;7.376;11.59;25.05
83;2.087;7.38;11.58;25.07
84;2.066;7.384;11.59;25.07
85;2.028;7.393;11.59;25.07
86;1.992;7.433;11.58;25.08
87;1.969;7.491;11.59;25.16
88;1.956;7.514;11.62;25.24
89;1.957;7.516;11.62;25.36
90;1.958;7.512;11.62;25.58
91;1.958;7.514;11.63;25.82
92;1.959;7.527;11.71;25.91
93;1.963;7.533;11.9;25.91
94;1.97;7.531;12.03;25.97
95;1.969;7.556;12.06;26.3
96;1.966;7.59;12.05;26.6
97;1.967;7.59;12.12;26.61
98;1.967;7.619;12.24;26.7
99;1.982;7.665;12.25;26.86
100;2.005;7.684;12.25;26.95
101;2.005;7.691;12.24;26.98
102;2.004;7.695;12.22;27.01
103;2.004;7.695;12.22;27.02
104;2.007;7.695;12.28;27.02
105;2.008;7.714;12.39;27.08
106;2.007;7.762;12.44;27.17
107;2.007;7.774;12.45;27.18
108;2.007;7.778;12.45;27.28
109;2.012;7.808;12.46;27.5
110;2.018;7.842;12.48;27.62
111;2.018;7.844;12.5;27.63
112;2.018;7.869;12.51;27.98
113;2.018;7.929;12.51;28.56
114;2.029;7.94;12.51;29.03
115;2.038;7.946;12.5;29.28
116;2.039;7.972;12.5;29.32
117;2.039;7.995;12.5;29.32
118;2.046;8.009;12.5;29.32
119;2.046;8.018;12.5;29.32
120;2.051;8.036;12.51;29.32
121;2.054;8.057;12.51;29.32
122;2.054;8.068;12.51;29.33
123;2.055;8.066;12.51;29.38
124;2.059;8.066;12.55;29.48
125;2.063;8.066;12.59;29.54
126;2.045;8.068;12.57;29.55
127;2.023;8.066;12.56;29.57
128;2.009;8.068;12.52;29.72
129;2.01;8.087;12.39;29.94
130;2.017;8.102;12.46;30.19
131;2.022;8.102;12.88;30.51
132;2.03;8.112;13.31;30.66
133;2.017;8.169;13.67;30.66
134;2.003;8.297;13.88;30.67
135;1.994;8.343;13.88;30.78
136;1.992;8.355;13.96;31.08
137;2.014;8.406;13.93;31.17
138;2.012;8.416;14.02;31.19
139;1.997;8.416;14.28;31.36
140;1.992;8.416;14.45;31.53
141;1.998;8.418;14.46;31.66
142;2.0;8.42;14.46;31.73
143;2.0;8.42;14.48;31.73
144;2.0;8.425;14.53;31.73
145;2.0;8.429;14.58;31.73
146;1.986;8.429;14.59;31.73
147;1.969;8.429;14.66;31.73
148;1.966;8.435;14.75;31.76
149;1.963;8.452;14.76;31.82
150;1.968;8.469;14.76;31.85
151;1.966;8.49;14.81;31.86
152;1.966;8.511;14.89;31.86
153;1.971;8.511;14.93;31.87
154;1.975;8.515;14.98;31.87
155;1.973;8.515;15.02;31.87
156;1.971;8.517;15.0;31.89
157;1.971;8.529;14.95;31.91
158;1.975;8.55;14.88;31.91
159;1.98;8.586;14.83;31.92
160;1.985;8.609;14.75;31.92
161;1.982;8.615;14.71;31.93
162;1.975;8.615;14.71;31.93
163;1.968;8.613;14.71;31.94
164;1.968;8.622;14.71;31.95
165;1.969;8.645;14.7;31.95
166;1.967;8.666;14.69;31.95
167;1.962;8.693;14.69;31.98
168;1.956;8.731;14.66;31.98
169;1.95;8.768;14.61;31.99
170;1.949;8.804;14.6;32.02
171;1.95;8.833;14.6;32.36
172;1.95;8.842;14.6;32.74
173;1.953;8.852;14.63;33.11
174;1.957;8.88;14.67;33.82
175;1.957;8.896;14.67;34.63
176;1.957;8.898;14.67;34.98
177;1.96;8.917;14.69;35.09
178;1.971;8.924;14.72;35.24
179;1.976;8.942;14.73;35.3
180;1.974;9.077;14.8;35.5
181;1.976;9.314;14.87;36.42
182;1.977;9.381;14.89;37.04
183;1.978;9.385;14.89;37.23
184;1.985;9.435;14.91;37.31
185;2.0;9.5;14.94;37.37
186;2.017;9.559;14.94;37.47
187;2.03;9.582;14.94;37.73
188;2.035;9.584;14.94;37.99
189;2.037;9.586;14.97;38.14
190;2.038;9.59;15.06;38.25
191;2.044;9.597;15.12;38.31
192;2.043;9.607;15.12;38.33
193;2.05;9.618;15.12;38.35
194;2.052;9.622;15.12;38.36
195;2.053;9.62;15.13;38.37
196;2.056;9.622;15.14;38.38
197;2.056;9.62;15.15;38.38
198;2.057;9.618;15.16;38.38
199;2.061;9.618;15.16;38.38
200;2.065;9.616;15.16;38.4
201;2.064;9.616;15.2;38.41
202;2.064;9.626;15.26;38.42
203;2.066;9.639;15.34;38.42
204;2.076;9.655;15.48;38.46
205;2.083;9.697;15.58;38.53
206;2.086;9.765;15.57;38.6
207;2.089;9.8;15.58;38.65
208;2.086;9.809;15.58;38.71
209;2.082;9.815;15.55;38.76
210;2.113;9.828;15.57;38.76
211;2.124;9.859;15.58;38.9
212;2.139;9.88;15.56;39.03
213;2.215;9.882;15.56;39.04
214;2.259;9.926;15.55;39.05
215;2.26;9.979;15.49;39.06
216;2.26;10.0;15.45;39.06
217;2.25;10.01;15.45;39.06
218;2.239;10.02;15.45;39.06
219;2.237;10.03;15.46;39.07
220;2.238;10.03;15.46;39.11
221;2.236;10.03;15.45;39.21
222;2.238;10.03;15.45;39.42
223;2.252;10.03;15.44;39.73
224;2.25;10.03;15.47;40.08
225;2.259;10.04;15.57;40.22
226;2.263;10.05;15.65;40.22
227;2.263;10.07;15.66;40.22
228;2.262;10.11;15.64;40.23
229;2.268;10.14;15.63;40.33
230;2.275;10.14;15.66;40.52
231;2.274;10.14;15.68;40.64
232;2.275;10.14;15.7;40.7
233;2.275;10.14;15.7;40.7
234;2.276;10.15;15.73;40.72
235;2.281;10.15;15.81;40.77
236;2.289;10.16;15.95;40.83
237;2.289;10.17;16.06;40.85
238;2.293;10.17;16.09;40.86
239;2.293;10.18;16.08;40.95
240;2.293;10.22;16.11;41.06
241;2.293;10.3;16.11;41.29
242;2.294;10.33;16.1;41.56
243;2.293;10.33;16.12;41.61
244;2.303;10.34;16.14;41.62
245;2.304;10.34;16.16;41.64
246;2.326;10.35;16.2;41.72
247;2.343;10.36;16.2;41.9
248;2.343;10.37;16.2;42.1
249;2.344;10.38;16.2;42.24
250;2.345;10.38;16.18;42.29
251;2.345;10.41;16.17;42.29
252;2.341;10.49;16.16;42.41
253;2.337;10.56;16.16;42.72
254;2.337;10.56;16.14;42.89
255;2.346;10.58;16.12;42.91
256;2.354;10.62;16.12;42.92
257;2.355;10.65;16.14;42.94
258;2.35;10.67;16.2;42.94
259;2.345;10.68;16.23;43.13
260;2.345;10.69;16.23;43.69
261;2.347;10.69;16.22;44.26
262;2.363;10.68;16.23;44.62
263;2.381;10.69;16.29;44.77
264;2.383;10.74;16.3;44.77
265;2.383;10.83;16.29;45.13
266;2.383;10.86;16.3;45.8
267;2.384;10.87;16.31;46.25
268;2.382;10.96;16.29;46.42
269;2.381;11.07;16.29;46.47
270;2.381;11.13;16.31;46.49
271;2.381;11.16;16.36;46.5
272;2.38;11.18;16.38;46.5
273;2.38;11.18;16.38;46.5
274;2.382;11.18;16.4;46.5
275;2.387;11.17;16.4;46.5
276;2.387;11.17;16.42;46.5
277;2.4;11.17;16.41;46.5
278;2.42;11.18;16.4;46.5
279;2.428;11.2;16.4;46.5
280;2.429;11.21;16.4;46.5
281;2.43;11.22;16.4;46.51
282;2.428;11.22;16.41;46.59
283;2.423;11.21;16.42;46.65
284;2.419;11.23;16.43;46.65
285;2.417;11.24;16.44;46.85
286;2.417;11.24;16.44;47.27
287;2.421;11.24;16.44;47.66
288;2.426;11.24;16.44;47.95
289;2.427;11.25;16.43;48.08
290;2.428;11.36;16.44;48.1
291;2.429;11.63;16.45;48.8
292;2.427;11.8;16.45;49.78
293;2.433;11.79;16.45;50.15
294;2.45;11.89;16.45;50.2
295;2.495;12.01;16.42;50.19
296;2.577;12.06;16.4;50.2
297;2.657;12.08;16.4;50.2
298;2.675;12.09;16.33;50.21
299;2.673;12.08;16.31;50.23
300;2.665;12.08;16.31;50.24
301;2.657;12.08;16.32;50.25
302;2.673;12.08;16.32;50.25
303;2.694;12.09;16.3;50.28
304;2.704;12.1;16.29;50.35
305;2.711;12.1;16.29;50.38
306;2.725;12.09;16.3;50.39
307;2.75;12.09;16.31;50.39
308;2.795;12.09;16.26;50.39
309;2.812;12.09;16.15;50.4
310;2.808;12.09;16.07;50.43
311;2.834;12.09;16.06;50.46
312;2.852;12.1;16.06;50.52
313;2.852;12.1;16.06;50.58
314;2.854;12.1;16.06;50.61
315;2.896;12.09;16.06;50.62
316;2.944;12.08;16.06;50.66
317;2.966;12.07;16.06;50.66
318;2.971;12.06;16.06;50.67
319;2.969;12.07;16.05;50.68
320;2.969;12.07;16.05;50.68
321;2.969;12.07;16.05;50.69
322;2.977;12.07;16.05;50.7
323;2.974;12.08;16.05;50.72
324;2.945;12.08;16.04;50.8
325;2.93;12.08;16.05;51.0
326;2.932;12.08;16.04;51.37
327;2.941;12.08;16.05;51.79
328;2.959;12.1;16.05;51.98
329;2.959;12.22;16.06;51.98
330;2.979;12.46;16.13;52.12
331;2.979;12.63;16.22;52.47
332;2.982;12.65;16.24;52.68
333;3.029;12.66;16.23;52.74
334;3.256;12.68;16.21;52.82
335;3.484;12.71;16.22;52.92
336;3.618;12.75;16.21;52.95
337;3.658;12.78;16.2;52.95
338;3.659;12.81;16.21;52.95
339;3.66;12.84;16.18;52.95
340;3.668;12.87;16.13;52.95
341;3.693;12.89;16.15;52.95
342;3.698;12.89;16.15;52.96
343;3.698;12.89;16.17;53.01
344;3.699;12.89;16.27;53.01
345;3.702;12.89;16.39;53.18
346;3.717;12.89;16.43;53.83
347;3.735;12.89;16.43;54.55
348;3.736;12.9;16.43;55.11
349;3.747;12.92;16.43;55.47
350;3.762;12.96;16.45;55.47
351;3.766;13.05;16.53;56.07
352;3.767;13.18;16.61;57.39
353;3.768;13.21;16.74;58.03
354;3.769;13.23;16.9;58.13
355;3.792;13.3;16.89;58.13
356;3.899;13.37;16.96;58.18
357;3.97;13.39;17.08;58.27
358;3.981;13.39;17.05;58.29
359;3.984;13.39;17.04;58.29
360;3.986;13.4;17.08;58.3
361;3.986;13.41;17.08;58.41
362;3.988;13.41;17.09;58.59
