;FLEX.CAPR.U RT,%;BICEPS BR. RT,%;BRACHIORAD. RT,%;LAT. TRICEPS RT,%
0;4.763;2.636;2.632;13.01
1;4.785;2.74;2.635;13.75
2;4.965;3.006;2.641;13.93
3;5.497;3.217;2.66;14.0
4;5.992;3.258;2.661;14.11
5;6.163;3.259;2.696;14.17
6;6.266;3.27;2.753;14.23
7;6.353;3.27;2.786;14.79
8;6.381;3.282;2.832;15.26
9;6.884;3.279;2.887;15.31
10;7.421;3.3;2.904;15.32
11;7.61;3.334;2.908;15.37
12;7.682;3.358;2.912;15.43
13;7.753;3.36;2.913;15.43
14;7.811;3.371;2.913;15.59
15;7.83;3.392;2.913;15.96
16;7.834;3.404;2.914;16.19
17;7.913;3.41;2.915;16.27
18;8.033;3.419;2.931;16.27
19;8.112;3.527;2.975;16.33
20;8.222;3.626;2.993;16.44
21;8.28;3.664;2.996;16.46
22;8.307;3.676;3.01;16.46
23;8.461;3.678;3.085;16.49
24;8.543;3.699;3.212;16.53
25;8.586;3.708;3.335;16.63
26;8.607;3.709;3.445;17.44
27;8.607;3.709;3.532;18.4
28;8.615;3.711;3.567;18.99
29;8.628;3.711;3.575;19.23
30;8.654;3.733;3.583;19.25
31;8.68;3.778;3.592;19.26
32;8.703;3.81;3.592;19.5
33;8.712;3.842;3.607;20.41
34;8.718;3.864;3.684;21.13
35;8.759;3.866;3.819;21.22
36;8.791;3.869;3.928;21.32
37;8.797;3.869;4.012;21.78
38;8.797;3.867;4.086;22.04
39;8.808;3.888;4.13;22.04
40;8.904;4.012;4.168;22.04
41;9.003;4.155;4.229;22.24
42;9.02;4.206;4.276;22.73
43;9.02;4.217;4.294;23.05
44;9.022;4.235;4.301;23.13
45;9.026;4.281;4.301;23.14
46;9.03;4.329;4.302;23.19
47;9.048;4.363;4.304;23.6
48;9.103;4.385;4.304;24.38
49;9.187;4.402;4.324;25.22
50;9.262;4.406;4.387;25.89
51;9.281;4.408;4.488;26.35
52;9.283;4.453;4.568;26.48
53;9.364;4.56;4.573;26.57
54;9.636;4.67;4.575;27.45
55;9.707;4.733;4.581;28.33
56;9.73;4.76;4.603;28.64
57;9.797;4.769;4.606;28.79
58;9.857;4.771;4.613;28.89
59;9.966;4.807;4.662;28.94
60;10.09;4.877;4.724;28.94
61;10.12;4.942;4.739;28.94
62;10.12;4.99;4.74;28.94
63;10.13;5.02;4.745;28.96
64;10.14;5.035;4.753;28.97
65;10.2;5.051;4.765;29.03
66;10.2;5.06;4.816;29.21
67;10.22;5.06;4.969;29.3
68;10.23;5.079;5.161;29.31
69;10.23;5.15;5.254;29.33
70;10.25;5.26;5.271;29.5
71;10.26;5.355;5.272;29.65
72;10.28;5.377;5.274;29.67
73;10.3;5.382;5.282;30.25
74;10.3;5.416;5.282;31.23
75;10.34;5.454;5.287;32.05
76;10.39;5.48;5.288;32.6
77;10.4;5.48;5.294;32.71
78;10.4;5.603;5.329;32.76
79;10.41;5.961;5.348;32.95
80;10.62;6.196;5.348;33.02
81;10.78;6.232;5.349;33.02
82;10.78;6.231;5.349;33.04
83;10.81;6.234;5.354;33.04
84;10.81;6.241;5.362;33.16
85;10.83;6.285;5.365;33.31
86;10.83;6.392;5.371;33.35
87;10.84;6.512;5.386;33.38
88;10.87;6.622;5.392;33.39
89;10.88;6.703;5.393;33.39
90;11.03;6.729;5.394;33.41
91;11.38;6.73;5.398;33.5
92;11.39;6.73;5.402;33.65
93;11.58;6.732;5.404;33.75
94;11.67;6.732;5.404;33.75
95;11.72;6.732;5.404;33.8
96;11.86;6.735;5.405;33.95
97;11.91;6.735;5.405;34.09
98;11.91;6.764;5.406;34.09
99;11.94;6.908;5.407;34.14
100;12.0;7.032;5.407;34.15
101;12.0;7.048;5.407;34.57
102;12.19;7.051;5.407;35.1
103;12.37;7.062;5.408;35.42
104;12.37;7.063;5.41;35.44
105;12.39;7.157;5.416;36.01
106;12.39;7.315;5.416;37.33
107;12.4;7.339;5.417;37.58
108;12.4;7.363;5.42;37.66
109;12.4;7.477;5.43;37.98
110;12.4;7.632;5.445;38.39
111;12.41;7.712;5.458;38.6
112;12.41;7.714;5.466;38.63
113;12.43;7.762;5.469;39.37
114;12.47;7.838;5.476;40.72
115;12.48;7.852;5.499;41.6
116;12.48;7.864;5.522;41.82
